cod;id;Ocup_2000;Ocup_2010;Ocup_2018;xcoord;ycoord;NM_MU;CODMU;COD_1;COD_UF;UF;COD_2;ANO;IVS_2000;IVS_INF_00;IVS_CPH_00;IVS_REN_00;IVS_2010;IVS_INF_10;IVS_CPH_10;IVS_REN_10;fid;MASC;FEM;POP;DOM_OCU;area;perimeter;URB_RURAL;Dens_Dom;Dens_hab;MRT;VTN_MED;VTN_MIN;VTN_MAX;IDEX
1097;F3394;1;1;1;-36,0253066;-8,7116133464;PANELAS;2610202;261020;26;Pernambuco;2610202;2000;0,59;0,348;0,676;0,745;0,484;0,235;0,579;0,637;6766;138;122;260;58;1001942,05664063;4004,2478237405;0;0;0,000259496;MRT V;2395,28;1258,93;3531,64;95
1098;F3008;1;1;1;-36,0274274518;-8,7133293218;PANELAS;2610202;261020;26;Pernambuco;2610202;2000;0,59;0,348;0,676;0,745;0,484;0,235;0,579;0,637;6766;138;122;260;58;1001942,05664063;4004,2478237405;0;0;0,000259496;MRT V;2395,28;1258,93;3531,64;95
1099;F3105;1;1;1;-36,0154737429;-8,6456084716;PANELAS;2610202;261020;26;Pernambuco;2610202;2000;0,59;0,348;0,676;0,745;0,484;0,235;0,579;0,637;6805;106;116;222;72;1001933,78881836;4004,2277404998;0;0;0,0002215715;MRT V;2395,28;1258,93;3531,64;95
1100;F3192;1;1;1;-36,0152867093;-8,6324830984;PANELAS;2610202;261020;26;Pernambuco;2610202;2000;0,59;0,348;0,676;0,745;0,484;0,235;0,579;0,637;6807;104;127;231;59;1001936,2076416;4004,231548434;0;0;0,0002305536;MRT V;2395,28;1258,93;3531,64;95
1101;F3193;1;1;1;-36,0152942278;-8,6325271869;PANELAS;2610202;261020;26;Pernambuco;2610202;2000;0,59;0,348;0,676;0,745;0,484;0,235;0,579;0,637;6807;104;127;231;59;1001936,2076416;4004,231548434;0;0;0,0002305536;MRT V;2395,28;1258,93;3531,64;95
1102;F3194;1;1;1;-36,0152984872;-8,6325767843;PANELAS;2610202;261020;26;Pernambuco;2610202;2000;0,59;0,348;0,676;0,745;0,484;0,235;0,579;0,637;6807;104;127;231;59;1001936,2076416;4004,231548434;0;0;0,0002305536;MRT V;2395,28;1258,93;3531,64;95
1103;F3195;1;1;1;-36,0152988124;-8,6326802278;PANELAS;2610202;261020;26;Pernambuco;2610202;2000;0,59;0,348;0,676;0,745;0,484;0,235;0,579;0,637;6807;104;127;231;59;1001936,2076416;4004,231548434;0;0;0,0002305536;MRT V;2395,28;1258,93;3531,64;95
1104;F3001;1;1;1;-36,0152796464;-8,6324420277;PANELAS;2610202;261020;26;Pernambuco;2610202;2000;0,59;0,348;0,676;0,745;0,484;0,235;0,579;0,637;6807;104;127;231;59;1001936,2076416;4004,231548434;0;0;0,0002305536;MRT V;2395,28;1258,93;3531,64;95
1105;F3195;1;1;1;-36,0153000946;-8,6326279003;PANELAS;2610202;261020;26;Pernambuco;2610202;2000;0,59;0,348;0,676;0,745;0,484;0,235;0,579;0,637;6807;104;127;231;59;1001936,2076416;4004,231548434;0;0;0,0002305536;MRT V;2395,28;1258,93;3531,64;95
1106;F3072;1;1;1;-36,0124560045;-8,6299235944;PANELAS;2610202;261020;26;Pernambuco;2610202;2000;0,59;0,348;0,676;0,745;0,484;0,235;0,579;0,637;6843;41;48;89;23;1001919,6385498;4004,1984161389;0;0;8,8829479507E-005;MRT V;2395,28;1258,93;3531,64;95
1107;F3071;1;1;1;-36,0124205189;-8,6299070074;PANELAS;2610202;261020;26;Pernambuco;2610202;2000;0,59;0,348;0,676;0,745;0,484;0,235;0,579;0,637;6843;41;48;89;23;1001919,6385498;4004,1984161389;0;0;8,8829479507E-005;MRT V;2395,28;1258,93;3531,64;95
1108;F3070;1;1;1;-36,0123861026;-8,6298911122;PANELAS;2610202;261020;26;Pernambuco;2610202;2000;0,59;0,348;0,676;0,745;0,484;0,235;0,579;0,637;6843;41;48;89;23;1001919,6385498;4004,1984161389;0;0;8,8829479507E-005;MRT V;2395,28;1258,93;3531,64;95
1109;F3074;1;1;1;-36,0128263231;-8,6301679389;PANELAS;2610202;261020;26;Pernambuco;2610202;2000;0,59;0,348;0,676;0,745;0,484;0,235;0,579;0,637;6843;41;48;89;23;1001919,6385498;4004,1984161389;0;0;8,8829479507E-005;MRT V;2395,28;1258,93;3531,64;95
1110;F3075;1;1;1;-36,0130302855;-8,6302284427;PANELAS;2610202;261020;26;Pernambuco;2610202;2000;0,59;0,348;0,676;0,745;0,484;0,235;0,579;0,637;6843;41;48;89;23;1001919,6385498;4004,1984161389;0;0;8,8829479507E-005;MRT V;2395,28;1258,93;3531,64;95
1111;F3145;1;1;1;-36,0094540659;-8,6288968517;PANELAS;2610202;261020;26;Pernambuco;2610202;2000;0,59;0,348;0,676;0,745;0,484;0,235;0,579;0,637;6843;41;48;89;23;1001919,6385498;4004,1984161389;0;0;8,8829479507E-005;MRT V;2395,28;1258,93;3531,64;95
1112;F3148;1;1;1;-36,0141097782;-8,6309993643;PANELAS;2610202;261020;26;Pernambuco;2610202;2000;0,59;0,348;0,676;0,745;0,484;0,235;0,579;0,637;6843;41;48;89;23;1001919,6385498;4004,1984161389;0;0;8,8829479507E-005;MRT V;2395,28;1258,93;3531,64;95
1113;F3158;1;1;1;-36,0143506899;-8,6311119107;PANELAS;2610202;261020;26;Pernambuco;2610202;2000;0,59;0,348;0,676;0,745;0,484;0,235;0,579;0,637;6843;41;48;89;23;1001919,6385498;4004,1984161389;0;0;8,8829479507E-005;MRT V;2395,28;1258,93;3531,64;95
1114;F3143;1;1;1;-36,0133713226;-8,630854717;PANELAS;2610202;261020;26;Pernambuco;2610202;2000;0,59;0,348;0,676;0,745;0,484;0,235;0,579;0,637;6843;41;48;89;23;1001919,6385498;4004,1984161389;0;0;8,8829479507E-005;MRT V;2395,28;1258,93;3531,64;95
1115;F3158;1;1;1;-36,0144282778;-8,6311601519;PANELAS;2610202;261020;26;Pernambuco;2610202;2000;0,59;0,348;0,676;0,745;0,484;0,235;0,579;0,637;6843;41;48;89;23;1001919,6385498;4004,1984161389;0;0;8,8829479507E-005;MRT V;2395,28;1258,93;3531,64;95
1116;F1004;1;1;1;-35,9993150727;-8,6242315114;PANELAS;2610202;261020;26;Pernambuco;2610202;2000;0,59;0,348;0,676;0,745;0,484;0,235;0,579;0,637;6888;3;5;8;3;1001902,93432617;4004,1650081958;0;0;7,98480544E-006;MRT V;2395,28;1258,93;3531,64;95
1117;F3053;1;1;1;-35,9902696981;-8,620260339;PANELAS;2610202;261020;26;Pernambuco;2610202;2000;0,59;0,348;0,676;0,745;0,484;0,235;0,579;0,637;6939;12;15;27;10;1001887,6138916;4004,1338544254;0;0;2,6949130447E-005;MRT V;2395,28;1258,93;3531,64;95
1118;F1003;1;1;1;-35,9892311743;-8,6200387302;PANELAS;2610202;261020;26;Pernambuco;2610202;2000;0,59;0,348;0,676;0,745;0,484;0,235;0,579;0,637;6939;12;15;27;10;1001887,6138916;4004,1338544254;0;0;2,6949130447E-005;MRT V;2395,28;1258,93;3531,64;95
1119;F2702;1;1;1;-35,9827062311;-8,3847025081;CARUARU;2604106;260410;26;Pernambuco;2604106;2000;0,447;0,178;0,64;0,522;0,31;0,105;0,467;0,357;7090;16;18;34;10;1001869,0970459;4004,0831679841;0;0;3,3936569259E-005;MRT IV;5105,25;1578,52;8631,99;38
1120;F2805;1;1;1;-35,9819384895;-8,385317025;CARUARU;2604106;260410;26;Pernambuco;2604106;2000;0,447;0,178;0,64;0,522;0,31;0,105;0,467;0,357;7090;16;18;34;10;1001869,0970459;4004,0831679841;0;0;3,3936569259E-005;MRT IV;5105,25;1578,52;8631,99;38
1121;F2805;1;1;1;-35,9818557844;-8,385265996;CARUARU;2604106;260410;26;Pernambuco;2604106;2000;0,447;0,178;0,64;0,522;0,31;0,105;0,467;0,357;7090;16;18;34;10;1001869,0970459;4004,0831679841;0;0;3,3936569259E-005;MRT IV;5105,25;1578,52;8631,99;38
1122;F2702;1;1;1;-35,9825996603;-8,3852239713;CARUARU;2604106;260410;26;Pernambuco;2604106;2000;0,447;0,178;0,64;0,522;0,31;0,105;0,467;0,357;7090;16;18;34;10;1001869,0970459;4004,0831679841;0;0;3,3936569259E-005;MRT IV;5105,25;1578,52;8631,99;38
1123;F2691;1;1;1;-35,9839890965;-8,3762896718;CARUARU;2604106;260410;26;Pernambuco;2604106;2000;0,447;0,178;0,64;0,522;0,31;0,105;0,467;0,357;7091;113;117;230;55;1001870,29492188;4004,0850275547;0;0;0,0002295706;MRT IV;5105,25;1578,52;8631,99;38
1124;F2693;1;1;1;-35,9838868635;-8,3770958407;CARUARU;2604106;260410;26;Pernambuco;2604106;2000;0,447;0,178;0,64;0,522;0,31;0,105;0,467;0,357;7091;113;117;230;55;1001870,29492188;4004,0850275547;0;0;0,0002295706;MRT IV;5105,25;1578,52;8631,99;38
1125;F2694;1;1;1;-35,9838221899;-8,377635571;CARUARU;2604106;260410;26;Pernambuco;2604106;2000;0,447;0,178;0,64;0,522;0,31;0,105;0,467;0,357;7091;113;117;230;55;1001870,29492188;4004,0850275547;0;0;0,0002295706;MRT IV;5105,25;1578,52;8631,99;38
1126;F2699;1;1;1;-35,9832683894;-8,3815406136;CARUARU;2604106;260410;26;Pernambuco;2604106;2000;0,447;0,178;0,64;0,522;0,31;0,105;0,467;0,357;7091;113;117;230;55;1001870,29492188;4004,0850275547;0;0;0,0002295706;MRT IV;5105,25;1578,52;8631,99;38
1127;F2672;1;1;1;-35,9859430277;-8,366129454;CARUARU;2604106;260410;26;Pernambuco;2604106;2000;0,447;0,178;0,64;0,522;0,31;0,105;0,467;0,357;7092;168;162;330;87;1001871,41442871;4004,0867308117;0;0;0,0003293836;MRT IV;5105,25;1578,52;8631,99;38
1128;F2675;1;1;1;-35,9856369779;-8,366940598;CARUARU;2604106;260410;26;Pernambuco;2604106;2000;0,447;0,178;0,64;0,522;0,31;0,105;0,467;0,357;7092;168;162;330;87;1001871,41442871;4004,0867308117;0;0;0,0003293836;MRT IV;5105,25;1578,52;8631,99;38
1129;F2818;1;1;1;-35,9836951785;-8,3703595946;CARUARU;2604106;260410;26;Pernambuco;2604106;2000;0,447;0,178;0,64;0,522;0,31;0,105;0,467;0,357;7092;168;162;330;87;1001871,41442871;4004,0867308117;0;0;0,0003293836;MRT IV;5105,25;1578,52;8631,99;38
1130;F2671;1;1;1;-35,9859968183;-8,3659878434;CARUARU;2604106;260410;26;Pernambuco;2604106;2000;0,447;0,178;0,64;0,522;0,31;0,105;0,467;0,357;7092;168;162;330;87;1001871,41442871;4004,0867308117;0;0;0,0003293836;MRT IV;5105,25;1578,52;8631,99;38
1131;F2671;1;1;1;-35,98596493;-8,3658844843;CARUARU;2604106;260410;26;Pernambuco;2604106;2000;0,447;0,178;0,64;0,522;0,31;0,105;0,467;0,357;7092;168;162;330;87;1001871,41442871;4004,0867308117;0;0;0,0003293836;MRT IV;5105,25;1578,52;8631,99;38
1132;F2661;1;1;1;-35,9863412911;-8,3558428212;CARUARU;2604106;260410;26;Pernambuco;2604106;2000;0,447;0,178;0,64;0,522;0,31;0,105;0,467;0,357;7093;0;0;0;0;1001872,65698242;4004,0886757572;0;0;0;MRT IV;5105,25;1578,52;8631,99;38
1133;F2662;1;1;1;-35,9861517728;-8,3560799988;CARUARU;2604106;260410;26;Pernambuco;2604106;2000;0,447;0,178;0,64;0,522;0,31;0,105;0,467;0,357;7093;0;0;0;0;1001872,65698242;4004,0886757572;0;0;0;MRT IV;5105,25;1578,52;8631,99;38
1134;F2666;1;1;1;-35,9863089827;-8,360732506;CARUARU;2604106;260410;26;Pernambuco;2604106;2000;0,447;0,178;0,64;0,522;0,31;0,105;0,467;0,357;7093;0;0;0;0;1001872,65698242;4004,0886757572;0;0;0;MRT IV;5105,25;1578,52;8631,99;38
1135;F2829;1;1;1;-35,9862225485;-8,362777553;CARUARU;2604106;260410;26;Pernambuco;2604106;2000;0,447;0,178;0,64;0,522;0,31;0,105;0,467;0,357;7093;0;0;0;0;1001872,65698242;4004,0886757572;0;0;0;MRT IV;5105,25;1578,52;8631,99;38
1136;F2830;1;1;1;-35,9861760529;-8,3626730954;CARUARU;2604106;260410;26;Pernambuco;2604106;2000;0,447;0,178;0,64;0,522;0,31;0,105;0,467;0,357;7093;0;0;0;0;1001872,65698242;4004,0886757572;0;0;0;MRT IV;5105,25;1578,52;8631,99;38
1137;F2831;1;1;1;-35,9861654561;-8,3625748524;CARUARU;2604106;260410;26;Pernambuco;2604106;2000;0,447;0,178;0,64;0,522;0,31;0,105;0,467;0,357;7093;0;0;0;0;1001872,65698242;4004,0886757572;0;0;0;MRT IV;5105,25;1578,52;8631,99;38
1138;F2832;1;1;1;-35,986044819;-8,3630947927;CARUARU;2604106;260410;26;Pernambuco;2604106;2000;0,447;0,178;0,64;0,522;0,31;0,105;0,467;0,357;7093;0;0;0;0;1001872,65698242;4004,0886757572;0;0;0;MRT IV;5105,25;1578,52;8631,99;38
1139;F2836;1;1;1;-35,9860167265;-8,3616020935;CARUARU;2604106;260410;26;Pernambuco;2604106;2000;0,447;0,178;0,64;0,522;0,31;0,105;0,467;0,357;7093;0;0;0;0;1001872,65698242;4004,0886757572;0;0;0;MRT IV;5105,25;1578,52;8631,99;38
1140;F2836;1;1;1;-35,9854045446;-8,3575394455;CARUARU;2604106;260410;26;Pernambuco;2604106;2000;0,447;0,178;0,64;0,522;0,31;0,105;0,467;0,357;7093;0;0;0;0;1001872,65698242;4004,0886757572;0;0;0;MRT IV;5105,25;1578,52;8631,99;38
1141;F2657;1;1;1;-35,9868380194;-8,3539114122;CARUARU;2604106;260410;26;Pernambuco;2604106;2000;0,447;0,178;0,64;0,522;0,31;0,105;0,467;0,357;7094;4;6;10;3;1001873,8807373;4004,090583678;0;0;9,981296241E-006;MRT IV;5105,25;1578,52;8631,99;38
1142;F2653;1;1;1;-35,9843429848;-8,3468204358;CARUARU;2604106;260410;26;Pernambuco;2604106;2000;0,447;0,178;0,64;0,522;0,31;0,105;0,467;0,357;7094;4;6;10;3;1001873,8807373;4004,090583678;0;0;9,981296241E-006;MRT IV;5105,25;1578,52;8631,99;38
1143;F2654;1;1;1;-35,9844751178;-8,3471501347;CARUARU;2604106;260410;26;Pernambuco;2604106;2000;0,447;0,178;0,64;0,522;0,31;0,105;0,467;0,357;7094;4;6;10;3;1001873,8807373;4004,090583678;0;0;9,981296241E-006;MRT IV;5105,25;1578,52;8631,99;38
1144;F2659;1;1;1;-35,9865316648;-8,3546792756;CARUARU;2604106;260410;26;Pernambuco;2604106;2000;0,447;0,178;0,64;0,522;0,31;0,105;0,467;0,357;7094;4;6;10;3;1001873,8807373;4004,090583678;0;0;9,981296241E-006;MRT IV;5105,25;1578,52;8631,99;38
1145;F2650;1;1;1;-35,982900992;-8,3420777531;CARUARU;2604106;260410;26;Pernambuco;2604106;2000;0,447;0,178;0,64;0,522;0,31;0,105;0,467;0,357;7095;15;8;23;7;1001875,02624512;4004,0923353374;0;0;0,000022957;MRT IV;5105,25;1578,52;8631,99;38
1146;F2761;1;1;1;-35,9655761834;-8,4168354976;AGRESTINA;2600302;260030;26;Pernambuco;2600302;2000;0,587;0,309;0,716;0,736;0,435;0,209;0,576;0,521;7118;0;0;0;0;1001847,95776367;4004,0430258767;0;0;0;MRT IV;5105,25;1578,52;8631,99;3
1147;F2763;1;1;1;-35,9670645779;-8,4137997935;AGRESTINA;2600302;260030;26;Pernambuco;2600302;2000;0,587;0,309;0,716;0,736;0,435;0,209;0,576;0,521;7119;5;5;10;2;1001849,05004883;4004,0446779877;0;0;9,981543626E-006;MRT IV;5105,25;1578,52;8631,99;3
1148;F2766;1;1;1;-35,9683836241;-8,4110947451;AGRESTINA;2600302;260030;26;Pernambuco;2600302;2000;0,587;0,309;0,716;0,736;0,435;0,209;0,576;0,521;7119;5;5;10;2;1001849,05004883;4004,0446779877;0;0;9,981543626E-006;MRT IV;5105,25;1578,52;8631,99;3
1149;F2767;1;1;1;-35,9685807838;-8,4106842054;AGRESTINA;2600302;260030;26;Pernambuco;2600302;2000;0,587;0,309;0,716;0,736;0,435;0,209;0,576;0,521;7119;5;5;10;2;1001849,05004883;4004,0446779877;0;0;9,981543626E-006;MRT IV;5105,25;1578,52;8631,99;3
1150;F2727;1;1;1;-35,9732846836;-8,4022632211;AGRESTINA;2600302;260030;26;Pernambuco;2600302;2000;0,587;0,309;0,716;0,736;0,435;0,209;0,576;0,521;7120;95;92;187;32;1001850,35705566;4004,0467565074;0;0;0,0001866546;MRT IV;5105,25;1578,52;8631,99;3
1151;F2727;1;1;1;-35,9735853877;-8,3994369662;AGRESTINA;2600302;260030;26;Pernambuco;2600302;2000;0,587;0,309;0,716;0,736;0,435;0,209;0,576;0,521;7120;95;92;187;32;1001850,35705566;4004,0467565074;0;0;0,0001866546;MRT IV;5105,25;1578,52;8631,99;3
1152;F2772;1;1;1;-35,9705607645;-8,4066683922;AGRESTINA;2600302;260030;26;Pernambuco;2600302;2000;0,587;0,309;0,716;0,736;0,435;0,209;0,576;0,521;7120;95;92;187;32;1001850,35705566;4004,0467565074;0;0;0,0001866546;MRT IV;5105,25;1578,52;8631,99;3
1153;F2779;1;1;1;-35,9725303037;-8,4023328833;AGRESTINA;2600302;260030;26;Pernambuco;2600302;2000;0,587;0,309;0,716;0,736;0,435;0,209;0,576;0,521;7120;95;92;187;32;1001850,35705566;4004,0467565074;0;0;0,0001866546;MRT IV;5105,25;1578,52;8631,99;3
1154;F2779;1;1;1;-35,97249034;-8,4024759004;AGRESTINA;2600302;260030;26;Pernambuco;2600302;2000;0,587;0,309;0,716;0,736;0,435;0,209;0,576;0,521;7120;95;92;187;32;1001850,35705566;4004,0467565074;0;0;0,0001866546;MRT IV;5105,25;1578,52;8631,99;3
1155;F2729;1;1;1;-35,9735113543;-8,4003854548;AGRESTINA;2600302;260030;26;Pernambuco;2600302;2000;0,587;0,309;0,716;0,736;0,435;0,209;0,576;0,521;7120;95;92;187;32;1001850,35705566;4004,0467565074;0;0;0,0001866546;MRT IV;5105,25;1578,52;8631,99;3
1156;F2779;1;1;1;-35,9726246332;-8,4019206296;AGRESTINA;2600302;260030;26;Pernambuco;2600302;2000;0,587;0,309;0,716;0,736;0,435;0,209;0,576;0,521;7120;95;92;187;32;1001850,35705566;4004,0467565074;0;0;0,0001866546;MRT IV;5105,25;1578,52;8631,99;3
1157;F2718;1;1;1;-35,9740092557;-8,3951392618;AGRESTINA;2600302;260030;26;Pernambuco;2600302;2000;0,587;0,309;0,716;0,736;0,435;0,209;0,576;0,521;7121;56;55;111;20;1001851,44506836;4004,0484013821;0;0;0,0001107949;MRT IV;5105,25;1578,52;8631,99;3
1158;F2725;1;1;1;-35,9736507849;-8,3988829472;AGRESTINA;2600302;260030;26;Pernambuco;2600302;2000;0,587;0,309;0,716;0,736;0,435;0,209;0,576;0,521;7121;56;55;111;20;1001851,44506836;4004,0484013821;0;0;0,0001107949;MRT IV;5105,25;1578,52;8631,99;3
1159;F2724;1;1;1;-35,9736794661;-8,3985679859;AGRESTINA;2600302;260030;26;Pernambuco;2600302;2000;0,587;0,309;0,716;0,736;0,435;0,209;0,576;0,521;7121;56;55;111;20;1001851,44506836;4004,0484013821;0;0;0,0001107949;MRT IV;5105,25;1578,52;8631,99;3
1160;F2785;1;1;1;-35,9733210724;-8,3957627645;AGRESTINA;2600302;260030;26;Pernambuco;2600302;2000;0,587;0,309;0,716;0,736;0,435;0,209;0,576;0,521;7121;56;55;111;20;1001851,44506836;4004,0484013821;0;0;0,0001107949;MRT IV;5105,25;1578,52;8631,99;3
1161;F2794;1;1;1;-35,9736511164;-8,3913337716;AGRESTINA;2600302;260030;26;Pernambuco;2600302;2000;0,587;0,309;0,716;0,736;0,435;0,209;0,576;0,521;7121;56;55;111;20;1001851,44506836;4004,0484013821;0;0;0,0001107949;MRT IV;5105,25;1578,52;8631,99;3
1162;F2796;1;1;1;-35,9737167441;-8,3908460509;AGRESTINA;2600302;260030;26;Pernambuco;2600302;2000;0,587;0,309;0,716;0,736;0,435;0,209;0,576;0,521;7121;56;55;111;20;1001851,44506836;4004,0484013821;0;0;0,0001107949;MRT IV;5105,25;1578,52;8631,99;3
1163;F2797;1;1;1;-35,9737553905;-8,3902838462;AGRESTINA;2600302;260030;26;Pernambuco;2600302;2000;0,587;0,309;0,716;0,736;0,435;0,209;0,576;0,521;7121;56;55;111;20;1001851,44506836;4004,0484013821;0;0;0,0001107949;MRT IV;5105,25;1578,52;8631,99;3
1164;F2797;1;1;1;-35,9737513967;-8,3903483676;AGRESTINA;2600302;260030;26;Pernambuco;2600302;2000;0,587;0,309;0,716;0,736;0,435;0,209;0,576;0,521;7121;56;55;111;20;1001851,44506836;4004,0484013821;0;0;0,0001107949;MRT IV;5105,25;1578,52;8631,99;3
1165;F2797;1;1;1;-35,9737571894;-8,3902558942;AGRESTINA;2600302;260030;26;Pernambuco;2600302;2000;0,587;0,309;0,716;0,736;0,435;0,209;0,576;0,521;7121;56;55;111;20;1001851,44506836;4004,0484013821;0;0;0,0001107949;MRT IV;5105,25;1578,52;8631,99;3
1166;F2979;1;1;1;-35,9497947852;-8,5787780935;CUPIRA;2605004;260500;26;Pernambuco;2605004;2000;0,577;0,204;0,769;0,758;0,438;0,176;0,59;0,547;7133;19;15;34;9;1001810,37744141;4003,9773232838;0;0;3,3938558399E-005;MRT V;2395,28;1258,93;3531,64;47
1167;F3024;1;1;1;-35,9515568706;-8,5853511923;CUPIRA;2605004;260500;26;Pernambuco;2605004;2000;0,577;0,204;0,769;0,758;0,438;0,176;0,59;0,547;7133;19;15;34;9;1001810,37744141;4003,9773232838;0;0;3,3938558399E-005;MRT V;2395,28;1258,93;3531,64;47
1168;F3025;1;1;1;-35,951006654;-8,584386773;CUPIRA;2605004;260500;26;Pernambuco;2605004;2000;0,577;0,204;0,769;0,758;0,438;0,176;0,59;0,547;7133;19;15;34;9;1001810,37744141;4003,9773232838;0;0;3,3938558399E-005;MRT V;2395,28;1258,93;3531,64;47
1169;F2744;1;1;1;-35,9596191849;-8,4305290344;AGRESTINA;2600302;260030;26;Pernambuco;2600302;2000;0,587;0,309;0,716;0,736;0,435;0,209;0,576;0,521;7146;8;7;15;4;1001830,38745117;4004,0084174823;0;0;1,4972594351E-005;MRT IV;5105,25;1578,52;8631,99;3
1170;F2752;1;1;1;-35,9606090557;-8,4268955395;AGRESTINA;2600302;260030;26;Pernambuco;2600302;2000;0,587;0,309;0,716;0,736;0,435;0,209;0,576;0,521;7146;8;7;15;4;1001830,38745117;4004,0084174823;0;0;1,4972594351E-005;MRT IV;5105,25;1578,52;8631,99;3
1171;F2757;1;1;1;-35,9615647519;-8,4249484837;AGRESTINA;2600302;260030;26;Pernambuco;2600302;2000;0,587;0,309;0,716;0,736;0,435;0,209;0,576;0,521;7147;23;21;44;8;1001831,59851074;4004,0103076425;0;0;4,3919557005E-005;MRT IV;5105,25;1578,52;8631,99;3
1172;F2759;1;1;1;-35,9635238082;-8,4209715377;AGRESTINA;2600302;260030;26;Pernambuco;2600302;2000;0,587;0,309;0,716;0,736;0,435;0,209;0,576;0,521;7147;23;21;44;8;1001831,59851074;4004,0103076425;0;0;4,3919557005E-005;MRT IV;5105,25;1578,52;8631,99;3
1173;F2992;1;1;1;-35,940340559;-8,5518722413;CUPIRA;2605004;260500;26;Pernambuco;2605004;2000;0,577;0,204;0,769;0,758;0,438;0,176;0,59;0,547;7168;28;39;67;20;1001797,61315918;4003,9502370095;0;0;6,6879776035E-005;MRT V;2395,28;1258,93;3531,64;47
1174;F2991;1;1;1;-35,9406919424;-8,5523472768;CUPIRA;2605004;260500;26;Pernambuco;2605004;2000;0,577;0,204;0,769;0,758;0,438;0,176;0,59;0,547;7168;28;39;67;20;1001797,61315918;4003,9502370095;0;0;6,6879776035E-005;MRT V;2395,28;1258,93;3531,64;47
1175;F3015;1;1;1;-35,9407404636;-8,5524556289;CUPIRA;2605004;260500;26;Pernambuco;2605004;2000;0,577;0,204;0,769;0,758;0,438;0,176;0,59;0,547;7168;28;39;67;20;1001797,61315918;4003,9502370095;0;0;6,6879776035E-005;MRT V;2395,28;1258,93;3531,64;47
1176;F2987;1;1;1;-35,9415197622;-8,5531938468;CUPIRA;2605004;260500;26;Pernambuco;2605004;2000;0,577;0,204;0,769;0,758;0,438;0,176;0,59;0,547;7168;28;39;67;20;1001797,61315918;4003,9502370095;0;0;6,6879776035E-005;MRT V;2395,28;1258,93;3531,64;47
1177;F3016;1;1;1;-35,9411607906;-8,552809575;CUPIRA;2605004;260500;26;Pernambuco;2605004;2000;0,577;0,204;0,769;0,758;0,438;0,176;0,59;0,547;7168;28;39;67;20;1001797,61315918;4003,9502370095;0;0;6,6879776035E-005;MRT V;2395,28;1258,93;3531,64;47
1178;F2986;1;1;1;-35,9422273116;-8,5539718498;CUPIRA;2605004;260500;26;Pernambuco;2605004;2000;0,577;0,204;0,769;0,758;0,438;0,176;0,59;0,547;7168;28;39;67;20;1001797,61315918;4003,9502370095;0;0;6,6879776035E-005;MRT V;2395,28;1258,93;3531,64;47
1179;F2986;1;1;1;-35,9421536433;-8,5538924693;CUPIRA;2605004;260500;26;Pernambuco;2605004;2000;0,577;0,204;0,769;0,758;0,438;0,176;0,59;0,547;7168;28;39;67;20;1001797,61315918;4003,9502370095;0;0;6,6879776035E-005;MRT V;2395,28;1258,93;3531,64;47
1180;F2986;1;1;1;-35,942117756;-8,553819338;CUPIRA;2605004;260500;26;Pernambuco;2605004;2000;0,577;0,204;0,769;0,758;0,438;0,176;0,59;0,547;7168;28;39;67;20;1001797,61315918;4003,9502370095;0;0;6,6879776035E-005;MRT V;2395,28;1258,93;3531,64;47
1181;F2922;1;1;1;-35,940003779;-8,5497694996;CUPIRA;2605004;260500;26;Pernambuco;2605004;2000;0,577;0,204;0,769;0,758;0,438;0,176;0,59;0,547;7168;28;39;67;20;1001797,61315918;4003,9502370095;0;0;6,6879776035E-005;MRT V;2395,28;1258,93;3531,64;47
1182;F2923;1;1;1;-35,9398799215;-8,5498504424;CUPIRA;2605004;260500;26;Pernambuco;2605004;2000;0,577;0,204;0,769;0,758;0,438;0,176;0,59;0,547;7168;28;39;67;20;1001797,61315918;4003,9502370095;0;0;6,6879776035E-005;MRT V;2395,28;1258,93;3531,64;47
1183;F3020;1;1;1;-35,9432759936;-8,5542435853;CUPIRA;2605004;260500;26;Pernambuco;2605004;2000;0,577;0,204;0,769;0,758;0,438;0,176;0,59;0,547;7168;28;39;67;20;1001797,61315918;4003,9502370095;0;0;6,6879776035E-005;MRT V;2395,28;1258,93;3531,64;47
1184;F2994;1;1;1;-35,9393059193;-8,5494744142;CUPIRA;2605004;260500;26;Pernambuco;2605004;2000;0,577;0,204;0,769;0,758;0,438;0,176;0,59;0,547;7168;28;39;67;20;1001797,61315918;4003,9502370095;0;0;6,6879776035E-005;MRT V;2395,28;1258,93;3531,64;47
1185;F2919;1;1;1;-35,9395332113;-8,5487426416;CUPIRA;2605004;260500;26;Pernambuco;2605004;2000;0,577;0,204;0,769;0,758;0,438;0,176;0,59;0,547;7169;2;1;3;1;1001798,8614502;4003,9522093938;0;0;2,994613106E-006;MRT V;2395,28;1258,93;3531,64;47
1186;F2998;1;1;1;-35,9389721185;-8,548534219;CUPIRA;2605004;260500;26;Pernambuco;2605004;2000;0,577;0,204;0,769;0,758;0,438;0,176;0,59;0,547;7169;2;1;3;1;1001798,8614502;4003,9522093938;0;0;2,994613106E-006;MRT V;2395,28;1258,93;3531,64;47
